product_class_id,product_id,product_type_id,class_category_id1,class_category_id2,delivery_date_id,creator_id,product_code,stock,stock_unlimited,sale_limit,price01,price02,delivery_fee,create_date,update_date,del_flg
1087,1301,1,,,,1,s-3s014,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1088,1300,1,,,,1,s-3s013,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1089,1510,1,,,,1,s-fr102,,1,1,,81000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1090,1513,1,,,,1,s-fr105,,1,1,,70200,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1091,1299,1,,,,1,s-3s012,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1092,1298,1,,,,1,s-3s011,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1093,1297,1,,,,1,s-3s010,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1094,1296,1,,,,1,s-3s008,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1095,387,1,,,,1,g-ms107,,1,1,,37800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1096,909,1,,,,1,i-hm302,,1,1,,48600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1097,3068,1,,,,1,g-kt141,,1,1,,145800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1098,1487,1,,,,1,s-fr075,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1099,1485,1,,,,1,s-fr073,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1100,1484,1,,,,1,s-fr072,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1101,1483,1,,,,1,s-fr071,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1102,1481,1,,,,1,s-fr069,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1103,1435,1,,,,1,s-fr010,,1,1,,75600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1104,1479,1,,,,1,s-fr066,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1105,1440,1,,,,1,s-fr016,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1106,1457,1,,,,1,s-fr037,,1,1,,135000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1107,1455,1,,,,1,s-fr035,,1,1,,135000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1108,1490,1,,,,1,s-fr082,,1,1,,54000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1109,1498,1,,,,1,s-fr090,,1,1,,81000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1110,1509,1,,,,1,s-fr101,,1,1,,43200,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1111,1491,1,,,,1,s-fr083,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1112,1442,1,,,,1,s-fr019,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1113,1438,1,,,,1,s-fr014,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1114,1436,1,,,,1,s-fr011,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1115,1446,1,,,,1,s-fr023,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1116,1433,1,,,,1,s-fr007,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1117,2214,1,,,,1,y-az401,,1,1,,21600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1118,2215,1,,,,1,y-az402,,1,1,,21600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1119,2216,1,,,,1,y-az403,,1,1,,21600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1120,2217,1,,,,1,y-az404,,1,1,,21600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1121,2218,1,,,,1,y-az405,,1,1,,21600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1122,2220,1,,,,1,y-az407,,1,1,,27000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1123,1467,1,,,,1,s-fr053,,1,1,,59400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1124,2222,1,,,,1,y-az409,,1,1,,27000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1125,1445,1,,,,1,s-fr022,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1126,1465,1,,,,1,s-fr050,,1,1,,48600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1127,2223,1,,,,1,y-az410,,1,1,,27000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1128,1452,1,,,,1,s-fr032,,1,1,,108000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1129,1469,1,,,,1,s-fr055,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1130,1511,1,,,,1,s-fr103,,1,1,,75600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1131,1295,1,,,,1,s-3s007,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1132,1291,1,,,,1,s-3s003,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1133,1290,1,,,,1,s-3s002,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1134,1289,1,,,,1,s-3s001,,1,1,,37800,,"2017-03-14 20:09:01","2019-06-17 15:00:35",0
1135,2161,1,,,,1,y-3s528,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1136,2160,1,,,,1,y-3s527,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1137,2159,1,,,,1,y-3s526,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1138,2158,1,,,,1,y-3s525,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1139,2154,1,,,,1,y-3s521,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1140,2153,1,,,,1,y-3s520,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1141,672,1,,,,1,g-yw165,,1,1,,9720,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1142,1473,1,,,,1,s-fr060,,1,1,,64800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1143,1456,1,,,,1,s-fr036,,1,1,,135000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1144,1492,1,,,,1,s-fr084,,1,1,,64800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1145,1472,1,,,,1,s-fr059,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1146,1453,1,,,,1,s-fr033,,1,1,,129600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1147,1512,1,,,,1,s-fr104,,1,1,,75600,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1148,2714,1,,,,1,y-ym450,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1149,2219,1,,,,1,y-az406,,1,1,,27000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1150,1437,1,,,,1,s-fr012,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1151,1447,1,,,,1,s-fr024,,1,1,,86400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1152,1450,1,,,,1,s-fr028,,1,1,,97200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1153,1476,1,,,,1,s-fr063,,1,1,,75600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1154,1478,1,,,,1,s-fr065,,1,1,,59400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1155,1444,1,,,,1,s-fr021,,1,1,,81000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1156,1506,1,,,,1,s-fr098,,1,1,,54000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1157,1431,1,,,,1,s-fr005,,1,1,,102600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1158,2062,1,,,,1,s-yw193,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1159,2751,1,,,,1,y-yw432,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1160,2063,1,,,,1,s-yw194,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1161,2753,1,,,,1,y-yw434,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1162,2048,1,,,,1,s-yw179,,1,1,,10800,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1163,2031,1,,,,1,s-yw161,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1164,2096,1,,,,1,s-yw227,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1165,1208,1,,,,1,i-ym313,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1166,2037,1,,,,1,s-yw167,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1167,2052,1,,,,1,s-yw183,,1,1,,10800,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1168,2050,1,,,,1,s-yw181,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1169,1957,1,,,,1,s-ym156,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1170,2717,1,,,,1,y-ym453,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1171,2022,1,,,,1,s-yw152,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1172,2026,1,,,,1,s-yw156,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1173,2046,1,,,,1,s-yw177,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1174,2719,1,,,,1,y-ym455,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1175,2117,1,,,,1,s-yw248,,1,1,,10800,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1176,1958,1,,,,1,s-ym157,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1177,1971,1,,,,1,s-yw040,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1178,2152,1,,,,1,y-3s519,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1179,2151,1,,,,1,y-3s518,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1180,2150,1,,,,1,y-3s517,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1181,2149,1,,,,1,y-3s516,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1182,2148,1,,,,1,y-3s515,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1183,2147,1,,,,1,y-3s514,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1184,2146,1,,,,1,y-3s513,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1185,2085,1,,,,1,s-yw216,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1186,1996,1,,,,1,s-yw079,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1187,2707,1,,,,1,y-ym443,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1188,2708,1,,,,1,y-ym444,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1189,2709,1,,,,1,y-ym445,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1190,2110,1,,,,1,s-yw241,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1191,2089,1,,,,1,s-yw220,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1192,2713,1,,,,1,y-ym449,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1193,2047,1,,,,1,s-yw178,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1194,2040,1,,,,1,s-yw170,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1195,2710,1,,,,1,y-ym446,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1196,2038,1,,,,1,s-yw168,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1197,1954,1,,,,1,s-ym153,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1198,1964,1,,,,1,s-ym164,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1199,2017,1,,,,1,s-yw147,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1200,654,1,,,,1,g-yw146,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1201,2088,1,,,,1,s-yw219,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1202,683,1,,,,1,i-3s030,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1203,1751,1,,,,1,s-kt022,,1,1,,54000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1204,1716,1,,,,1,s-km007,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1205,2005,1,,,,1,s-yw124,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1206,1724,1,,,,1,s-km019,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1207,1727,1,,,,1,s-km024,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1208,2488,1,,,,1,y-it423,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1209,684,1,,,,1,i-3s031,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1210,1712,1,,,,1,s-km003,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1211,2145,1,,,,1,y-3s512,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1212,685,1,,,,1,i-3s032,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1213,2291,1,,,,1,y-fr458,,1,1,,70200,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1214,2144,1,,,,1,y-3s511,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1215,610,1,,,,1,g-ym149,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1216,1714,1,,,,1,s-km005,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1217,2143,1,,,,1,y-3s510,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1218,2142,1,,,,1,y-3s509,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1219,2141,1,,,,1,y-3s508,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1220,2140,1,,,,1,y-3s507,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1221,1837,1,,,,1,s-nr010,,1,1,,37800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1222,2139,1,,,,1,y-3s506,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1223,2138,1,,,,1,y-3s505,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1224,2137,1,,,,1,y-3s504,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1225,1713,1,,,,1,s-km004,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1226,1715,1,,,,1,s-km006,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1227,1717,1,,,,1,s-km008,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1228,1718,1,,,,1,s-km009,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1229,1719,1,,,,1,s-km011,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1230,1721,1,,,,1,s-km015,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1231,1722,1,,,,1,s-km016,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1232,1723,1,,,,1,s-km018,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1233,1726,1,,,,1,s-km022,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1234,686,1,,,,1,i-3s033,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1235,2136,1,,,,1,y-3s503,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1236,1728,1,,,,1,s-km025,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1237,1729,1,,,,1,s-km026,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1238,1227,1,,,,1,i-ym323,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1239,2135,1,,,,1,y-3s502,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1240,2134,1,,,,1,y-3s501,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1241,1228,1,,,,1,i-ym324,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1242,1725,1,,,,1,s-km020,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1243,1229,1,,,,1,i-ym325,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1244,1231,1,,,,1,i-ym327,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1245,1233,1,,,,1,i-ym329,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1246,1234,1,,,,1,i-ym330,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1247,2976,1,,,,1,i-ym306,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1248,2978,1,,,,1,i-ym308,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1249,1217,1,,,,1,i-ym312,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",1
1250,2977,1,,,,1,i-ym307,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",1
1251,606,1,,,,1,g-ym130,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1252,1747,1,,,,1,s-kt018,,1,1,,37800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1253,2007,1,,,,1,s-yw130,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1254,1439,1,,,,1,s-fr015,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1255,1105,1,,,,1,i-nh324,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1256,1141,1,,,,1,i-nr308,,1,1,,37800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1257,1448,1,,,,1,s-fr026,,1,1,,97200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1258,597,1,,,,1,g-ym147,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1259,1468,1,,,,1,s-fr054,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1260,1142,1,,,,1,i-nr309,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1261,1166,1,,,,1,i-nr335,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1262,2006,1,,,,1,s-yw129,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1263,1310,1,,,,1,s-3s023,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1264,1211,1,,,,1,i-ym303,,1,1,,5400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",1
1265,1311,1,,,,1,s-3s024,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1266,1316,1,,,,1,s-3s029,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1267,1730,1,,,,1,s-km027,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1268,1711,1,,,,1,s-km001,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1269,1314,1,,,,1,s-3s027,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1270,2261,1,,,,1,y-fr428,,1,1,,59400,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1271,1309,1,,,,1,s-3s022,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1272,1313,1,,,,1,s-3s026,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1273,1312,1,,,,1,s-3s025,,1,1,,10800,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1274,1308,1,,,,1,s-3s021,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1275,1307,1,,,,1,s-3s020,,1,1,,10800,,"2017-03-14 20:09:01","2017-08-03 18:29:34",0
1276,1306,1,,,,1,s-3s019,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1277,1305,1,,,,1,s-3s018,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1278,1304,1,,,,1,s-3s017,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1279,1303,1,,,,1,s-3s016,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1280,2504,1,,,,1,y-kt404,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1281,1361,1,,,,1,s-7s016,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1282,2712,1,,,,1,y-ym448,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1283,1925,1,,,,1,s-ym019,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1284,1486,1,,,,1,s-fr074,,1,1,,75600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1285,1360,1,,,,1,s-7s015,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1286,1839,1,,,,1,s-nr012,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1287,605,1,,,,1,g-ym135,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1288,1497,1,,,,1,s-fr089,,1,1,,81000,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1289,2716,1,,,,1,y-ym452,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1290,2001,1,,,,1,s-yw102,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1291,1359,1,,,,1,s-7s014,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1292,2008,1,,,,1,s-yw132,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1293,1994,1,,,,1,s-yw077,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1294,2002,1,,,,1,s-yw104,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1295,1358,1,,,,1,s-7s013,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1296,598,1,,,,1,g-ym138,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1297,1976,1,,,,1,s-yw047,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1298,1690,1,,,,1,s-it008,,1,1,,54000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1299,1357,1,,,,1,s-7s012,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1300,1356,1,,,,1,s-7s011,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1301,1355,1,,,,1,s-7s010,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1302,599,1,,,,1,g-ym133,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1303,1685,1,,,,1,s-it003,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1304,1477,1,,,,1,s-fr064,,1,1,,70200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1305,696,1,,,,1,i-3s043,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1306,1709,1,,,,1,s-it028,,1,1,,54000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1307,1688,1,,,,1,s-it006,,1,1,,48600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1308,1354,1,,,,1,s-7s009,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1309,1353,1,,,,1,s-7s008,,1,1,,32400,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1310,1960,1,,,,1,s-ym160,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1311,1683,1,,,,1,s-it001,,1,1,,43200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1312,1684,1,,,,1,s-it002,,1,1,,48600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1313,1493,1,,,,1,s-fr085,,1,1,,91800,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1314,1909,1,,,,1,s-ym002,,1,1,,8640,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1315,688,1,,,,1,i-3s035,,1,1,,21600,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1316,689,1,,,,1,i-3s036,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1317,690,1,,,,1,i-3s037,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1318,691,1,,,,1,i-3s038,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1319,601,1,,,,1,g-ym134,,1,1,,8640,,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1320,692,1,,,,1,i-3s039,,1,1,,16200,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1321,693,1,,,,1,i-3s040,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1322,694,1,,,,1,i-3s041,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
1323,695,1,,,,1,i-3s042,,1,1,,27000,0,"2017-03-14 20:09:01","2017-03-14 20:09:01",0
