product_stock_id,product_class_id,creator_id,stock,create_date,update_date
836,1005,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
837,1006,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
838,1007,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
839,1008,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
840,1009,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
841,1010,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
842,1011,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
843,1012,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
844,1013,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
845,1014,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
846,1015,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
847,1016,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
848,1017,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
849,1018,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
850,1019,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
851,1020,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
852,1021,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
853,1022,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
854,1023,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
855,1024,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
856,1025,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
857,1026,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
858,1027,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
859,1028,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
860,1029,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
861,1030,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
862,1031,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
863,1032,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
864,1033,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
865,1034,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
866,1035,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
867,1036,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
868,1037,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
869,1038,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
870,1039,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
871,1040,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
872,1041,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
873,1042,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
874,1043,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
875,1044,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
876,1045,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
877,1046,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
878,1047,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
879,1048,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
880,1049,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
881,1050,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
882,1051,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
883,1052,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
884,1053,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
885,1054,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
886,1055,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
887,1056,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
888,1057,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
889,1058,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
890,1059,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
891,1060,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
892,1061,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
893,1062,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
894,1063,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
895,1064,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
896,1065,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
897,1066,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
898,1067,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
899,1068,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
900,1069,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
901,1070,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
902,1071,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
903,1072,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
904,1073,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
905,1074,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
906,1075,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
907,1076,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
908,1077,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
909,1078,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
910,1079,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
911,1080,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
912,1081,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
913,1082,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
914,1083,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
915,1084,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
916,1085,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
917,1086,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
918,1087,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
919,1088,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
920,1089,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
921,1090,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
922,1091,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
923,1092,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
924,1093,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
925,1094,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
926,1095,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
927,1096,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
928,1097,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
929,1098,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
930,1099,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
931,1100,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
932,1101,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
933,1102,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
934,1103,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
935,1104,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
936,1105,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
937,1106,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
938,1107,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
939,1108,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
940,1109,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
941,1110,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
942,1111,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
943,1112,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
944,1113,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
945,1114,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
946,1115,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
947,1116,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
948,1117,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
949,1118,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
950,1119,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
951,1120,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
952,1121,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
953,1122,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
954,1123,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
955,1124,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
956,1125,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
957,1126,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
958,1127,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
959,1128,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
960,1129,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
961,1130,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
962,1131,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
963,1132,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
964,1133,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
965,1134,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
966,1135,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
967,1136,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
968,1137,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
969,1138,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
970,1139,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
971,1140,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
972,1141,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
973,1142,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
974,1143,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
975,1144,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
976,1145,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
977,1146,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
978,1147,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
979,1148,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
980,1149,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
981,1150,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
982,1151,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
983,1152,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
984,1153,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
985,1154,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
986,1155,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
987,1156,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
988,1157,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
989,1158,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
990,1159,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
991,1160,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
992,1161,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
993,1162,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
994,1163,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
995,1164,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
996,1165,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
997,1166,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
998,1167,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
999,1168,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1000,1169,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1001,1170,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1002,1171,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1003,1172,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1004,1173,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1005,1174,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1006,1175,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1007,1176,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1008,1177,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1009,1178,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1010,1179,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1011,1180,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1012,1181,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1013,1182,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1014,1183,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1015,1184,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1016,1185,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1017,1186,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1018,1187,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1019,1188,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1020,1189,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1021,1190,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1022,1191,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1023,1192,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1024,1193,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1025,1194,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1026,1195,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1027,1196,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1028,1197,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1029,1198,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1030,1199,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1031,1200,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1032,1201,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1033,1202,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1034,1203,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1035,1204,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1036,1205,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1037,1206,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1038,1207,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1039,1208,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1040,1209,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1041,1210,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1042,1211,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1043,1212,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1044,1213,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1045,1214,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1046,1215,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1047,1216,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1048,1217,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1049,1218,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1050,1219,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1051,1220,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1052,1221,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1053,1222,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1054,1223,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1055,1224,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1056,1225,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1057,1226,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1058,1227,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1059,1228,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1060,1229,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1061,1230,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1062,1231,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1063,1232,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1064,1233,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1065,1234,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1066,1235,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1067,1236,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1068,1237,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1069,1238,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1070,1239,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1071,1240,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1072,1241,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1073,1242,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1074,1243,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1075,1244,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1076,1245,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1077,1246,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1078,1247,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1079,1248,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1080,1249,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1081,1250,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1082,1251,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1083,1252,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1084,1253,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1085,1254,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1086,1255,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1087,1256,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1088,1257,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1089,1258,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1090,1259,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1091,1260,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1092,1261,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1093,1262,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1094,1263,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1095,1264,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1096,1265,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1097,1266,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1098,1267,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1099,1268,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1100,1269,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1101,1270,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1102,1271,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1103,1272,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1104,1273,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1105,1274,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1106,1275,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1107,1276,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1108,1277,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1109,1278,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1110,1279,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1111,1280,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1112,1281,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1113,1282,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1114,1283,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1115,1284,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1116,1285,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1117,1286,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1118,1287,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1119,1288,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1120,1289,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1121,1290,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1122,1291,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1123,1292,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1124,1293,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1125,1294,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1126,1295,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1127,1296,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1128,1297,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1129,1298,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1130,1299,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1131,1300,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1132,1301,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1133,1302,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1134,1303,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1135,1304,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1136,1305,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1137,1306,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1138,1307,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1139,1308,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1140,1309,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1141,1310,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1142,1311,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1143,1312,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1144,1313,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1145,1314,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1146,1315,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1147,1316,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1148,1317,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1149,1318,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1150,1319,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1151,1320,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1152,1321,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1153,1322,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1154,1323,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1155,1324,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1156,1325,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1157,1326,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1158,1327,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1159,1328,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1160,1329,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1161,1330,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1162,1331,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1163,1332,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1164,1333,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1165,1334,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1166,1335,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1167,1336,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1168,1337,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1169,1338,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1170,1339,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1171,1340,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1172,1341,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1173,1342,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1174,1343,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1175,1344,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1176,1345,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1177,1346,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1178,1347,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1179,1348,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1180,1349,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1181,1350,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1182,1351,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1183,1352,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1184,1353,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1185,1354,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1186,1355,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1187,1356,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1188,1357,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1189,1358,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1190,1359,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1191,1360,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1192,1361,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1193,1362,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1194,1363,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1195,1364,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1196,1365,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1197,1366,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1198,1367,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1199,1368,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1200,1369,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1201,1370,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1202,1371,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1203,1372,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1204,1373,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1205,1374,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1206,1375,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1207,1376,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1208,1377,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1209,1378,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1210,1379,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1211,1380,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1212,1381,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1213,1382,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1214,1383,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1215,1384,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1216,1385,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
1217,1386,1,,"2017-03-14 20:09:19","2017-03-14 20:09:19"
